Series_reference	Period	Data_value	Suppressed	STATUS	UNITS	Magnitude	Subject	Group	Series_title_1	Series_title_2	Series_title_3	Series_title_4	Series_title_5
BDCQ.SEA1BA	2015.09	5199		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2015.12	5060		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2016.03	5194		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2016.06	5080		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2016.09	5129		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2016.12	5157		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2017.03	5264		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2017.06	5164		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2017.09	5208		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2017.12	5381		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2018.03	5370		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2018.06	5385		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2018.09	5461		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2018.12	5434		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2019.03	5437		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2019.06	5068		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2019.09	5370		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2019.12	5165		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2020.03	5267		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2020.06	5245		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2020.09	5355		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2020.12	5295		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2021.03	5384		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2021.06	5353		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2021.09	5354		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2021.12	5410		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2022.03	5427		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2022.06	5548		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2022.09	5490		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2022.12	5653		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2023.03	5717		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2023.06	5874		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2023.09	5803		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2023.12	5791		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2024.03	5845		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2024.06	5995		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BA	2024.09	5934		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Actual		
BDCQ.SEA1BS	2011.06	5234		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2011.09	5268		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2011.12	5499		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2012.03	5811		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2012.06	5847		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2012.09	5922		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2012.12	5722		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2013.03	5487		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2013.06	5506		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2013.09	5540		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2013.12	5492		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2014.03	6004		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2014.06	5886		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2014.09	5815		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2014.12	5592		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2015.03	5300		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2015.06	5422		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2015.09	5199		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2015.12	5060		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2016.03	5194		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2016.06	5080		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2016.09	5129		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2016.12	5157		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2017.03	5264		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2017.06	5164		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2017.09	5208		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2017.12	5381		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2018.03	5370		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2018.06	5385		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2018.09	5461		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2018.12	5434		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2019.03	5437		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2019.06	5068		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2019.09	5370		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2019.12	5165		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2020.03	5267		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2020.06	5245		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2020.09	5355		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2020.12	5295		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2021.03	5384		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2021.06	5353		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2021.09	5354		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2021.12	5410		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2022.03	5427		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2022.06	5548		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2022.09	5490		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2022.12	5653		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2023.03	5717		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2023.06	5874		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2023.09	5803		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2023.12	5791		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2024.03	5845		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2024.06	5995		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BS	2024.09	5934		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Seasonally adjusted		
BDCQ.SEA1BT	2011.06	5198		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2011.09	5309		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2011.12	5517		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2012.03	5761		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2012.06	5893		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2012.09	5881		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2012.12	5718		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2013.03	5526		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2013.06	5494		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2013.09	5492		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2013.12	5637		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2014.03	5873		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2014.06	5949		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2014.09	5790		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2014.12	5580		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2015.03	5425		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2015.06	5352		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2015.09	5212		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2015.12	5112		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2016.03	5126		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2016.06	5124		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2016.09	5108		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2016.12	5185		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2017.03	5217		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2017.06	5191		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2017.09	5230		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2017.12	5343		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2018.03	5383		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2018.06	5400		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2018.09	5439		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2018.12	5461		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2019.03	5391		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2019.06	5283		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2019.09	5192		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
BDCQ.SEA1BT	2019.12	5201		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Mining	Trend		
